action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,15030940,[],CHEMBL3369038,Agonist activity at human beta2 adrenergic receptor expressed in cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)N1CCN(CCOc2ccc(Nc3ccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)cc2)CC1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298832,,CHEMBL3298832,9.2,0,http://www.openphacts.org/units/Nanomolar,2267372,=,1,1,=,,EC50,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.2
,,15030941,[],CHEMBL3369038,Agonist activity at human beta2 adrenergic receptor expressed in cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=c1ccc2c([C@@H](O)CNCCc3ccc(Nc4ccc(OCCN5CCNCC5)cc4)cc3)ccc(O)c2[nH]1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298897,,CHEMBL3298897,9.9,0,http://www.openphacts.org/units/Nanomolar,2267373,=,1,1,=,,EC50,nM,,0.1259,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.9
,,15030942,[],CHEMBL3369038,Agonist activity at human beta2 adrenergic receptor expressed in cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298986,,CHEMBL3298986,10.1,0,http://www.openphacts.org/units/Nanomolar,2267374,=,1,1,=,,EC50,nM,,0.07943,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,10.1
,,15030943,[],CHEMBL3369038,Agonist activity at human beta2 adrenergic receptor expressed in cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298987,,CHEMBL3298987,10.2,0,http://www.openphacts.org/units/Nanomolar,2267375,=,1,1,=,,EC50,nM,,0.0631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,10.2
,,15030944,[],CHEMBL3369038,Agonist activity at human beta2 adrenergic receptor expressed in cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c(NC=O)c3)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298213,,CHEMBL3298213,9.6,0,http://www.openphacts.org/units/Nanomolar,2267376,=,1,1,=,,EC50,nM,,0.2512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.6
,,15030965,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL1263,SALMETEROL,CHEMBL1263,9.3,1,http://www.openphacts.org/units/Nanomolar,2267357,=,1,1,=,,EC50,nM,,0.5012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.3
,,15030966,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL1256786,FORMOTEROL,CHEMBL1256786,8.6,1,http://www.openphacts.org/units/Nanomolar,2267358,=,1,1,=,,EC50,nM,,2.512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.6
,,15030967,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3290999,,CHEMBL3290999,9.4,1,http://www.openphacts.org/units/Nanomolar,2267359,=,1,1,=,,EC50,nM,,0.3981,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.4
,,15030968,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1CN,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298324,,CHEMBL3298324,9.1,0,http://www.openphacts.org/units/Nanomolar,2267360,=,1,1,=,,EC50,nM,,0.7943,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.1
,,15030969,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1cccc(CN)c1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298325,,CHEMBL3298325,9.5,0,http://www.openphacts.org/units/Nanomolar,2267361,=,1,1,=,,EC50,nM,,0.3162,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.5
,,15030970,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccc(CN)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298326,,CHEMBL3298326,9.3,0,http://www.openphacts.org/units/Nanomolar,2267362,=,1,1,=,,EC50,nM,,0.5012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.3
,,15030971,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL1940832,MILVETEROL,CHEMBL1940832,9.3,1,http://www.openphacts.org/units/Nanomolar,2267363,=,1,1,=,,EC50,nM,,0.5012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.3
,,15030972,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298327,,CHEMBL3298327,8.7,0,http://www.openphacts.org/units/Nanomolar,2267364,=,1,1,=,,EC50,nM,,1.995,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.7
,,15030973,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,NCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298328,,CHEMBL3298328,9.3,0,http://www.openphacts.org/units/Nanomolar,2267365,=,1,1,=,,EC50,nM,,0.5012,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.3
,,15030974,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,NCCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298329,,CHEMBL3298329,9.2,0,http://www.openphacts.org/units/Nanomolar,2267366,=,1,1,=,,EC50,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.2
,,15030975,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,NCCCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298330,,CHEMBL3298330,9.2,0,http://www.openphacts.org/units/Nanomolar,2267367,=,1,1,=,,EC50,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.2
,,15030976,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,NCCOCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298691,,CHEMBL3298691,9.2,0,http://www.openphacts.org/units/Nanomolar,2267368,=,1,1,=,,EC50,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.2
,,15030977,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298692,,CHEMBL3298692,8.6,0,http://www.openphacts.org/units/Nanomolar,2267369,=,1,1,=,,EC50,nM,,2.512,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.6
,,15030978,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=C(NCCOc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1)c1ccccc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298762,,CHEMBL3298762,8.8,0,http://www.openphacts.org/units/Nanomolar,2267370,=,1,1,=,,EC50,nM,,1.585,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.8
,,15030979,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=c1ccc2c([C@@H](O)CNCCc3ccc(Nc4ccc(OCCN5CCOCC5)cc4)cc3)ccc(O)c2[nH]1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298831,,CHEMBL3298831,8.5,0,http://www.openphacts.org/units/Nanomolar,2267371,=,1,1,=,,EC50,nM,,3.162,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.5
,,15030980,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CS(=O)(=O)N1CCN(CCOc2ccc(Nc3ccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)cc2)CC1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298832,,CHEMBL3298832,8.2,0,http://www.openphacts.org/units/Nanomolar,2267372,=,1,1,=,,EC50,nM,,6.31,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.2
,,15030981,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,O=c1ccc2c([C@@H](O)CNCCc3ccc(Nc4ccc(OCCN5CCNCC5)cc4)cc3)ccc(O)c2[nH]1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298897,,CHEMBL3298897,8.8,0,http://www.openphacts.org/units/Nanomolar,2267373,=,1,1,=,,EC50,nM,,1.585,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.8
,,15030982,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298986,,CHEMBL3298986,9.0,0,http://www.openphacts.org/units/Nanomolar,2267374,=,1,1,=,,EC50,nM,,1.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.0
,,15030983,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1-c1ccccc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298987,,CHEMBL3298987,9.2,0,http://www.openphacts.org/units/Nanomolar,2267375,=,1,1,=,,EC50,nM,,0.631,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,9.2
,,15030984,[],CHEMBL3369040,Agonist activity at human beta2 adrenergic receptor in human BEAS-2B cells by cAMP accumulation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(N)COc1ccc(Nc2ccc(CCNC[C@H](O)c3ccc(O)c(NC=O)c3)cc2)cc1,,,CHEMBL3297645,Bioorg Med Chem Lett,2014.0,,,CHEMBL3298213,,CHEMBL3298213,8.5,0,http://www.openphacts.org/units/Nanomolar,2267376,=,1,1,=,,EC50,nM,,3.162,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,pEC50,,UO_0000065,,8.5
,,15051950,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1C,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '20.91', 'le': '0.41', 'lle': '4.71', 'sei': '8.78'}",,CHEMBL3323671,,CHEMBL3323671,7.5,0,http://www.openphacts.org/units/Nanomolar,2242741,=,1,1,=,,Ki,nM,,32.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,32.0
,,15051951,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCCOc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '21.79', 'le': '0.43', 'lle': '5.43', 'sei': '9.27'}",,CHEMBL3323670,,CHEMBL3323670,8.77,0,http://www.openphacts.org/units/Nanomolar,2242740,=,1,1,=,,Ki,nM,,1.7,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,1.7
,,15051952,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCCOc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '20.89', 'le': '0.41', 'lle': '5.07', 'sei': '8.89'}",,CHEMBL3323669,,CHEMBL3323669,8.41,0,http://www.openphacts.org/units/Nanomolar,2242739,=,1,1,=,,Ki,nM,,3.9,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,3.9
,,15051953,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '22.91', 'le': '0.45', 'lle': '5.35', 'sei': '10.37'}",,CHEMBL3323668,,CHEMBL3323668,8.85,0,http://www.openphacts.org/units/Nanomolar,2242738,=,1,1,=,,Ki,nM,,1.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,1.4
,,15051954,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CC(C)Cc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '21.13', 'le': '0.41', 'lle': '4.81', 'sei': '9.57'}",,CHEMBL3323667,,CHEMBL3323667,8.17,0,http://www.openphacts.org/units/Nanomolar,2242737,=,1,1,=,,Ki,nM,,6.8,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,6.8
,,15051955,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '22.81', 'le': '0.45', 'lle': '5.38', 'sei': '9.95'}",,CHEMBL3323666,,CHEMBL3323666,8.49,0,http://www.openphacts.org/units/Nanomolar,2242736,=,1,1,=,,Ki,nM,,3.2,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,3.2
,,15051956,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '20.73', 'le': '0.41', 'lle': '4.61', 'sei': '9.05'}",,CHEMBL3323665,,CHEMBL3323665,7.72,0,http://www.openphacts.org/units/Nanomolar,2242735,=,1,1,=,,Ki,nM,,19.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,19.0
,,15051957,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOc1cccc([C@H]2CCC[C@H]2NC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '15.86', 'le': '0.31', 'lle': '2.93', 'sei': '6.95'}",,CHEMBL3323664,,CHEMBL3323664,6.58,0,http://www.openphacts.org/units/Nanomolar,2242734,=,1,1,=,,Ki,nM,,266.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,266.0
,,15051958,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCc1cccc([C@H]2CCC[C@H]2NC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '19.88', 'le': '0.39', 'lle': '4.10', 'sei': '9.28'}",,CHEMBL3323663,,CHEMBL3323663,7.92,0,http://www.openphacts.org/units/Nanomolar,2242733,=,1,1,=,,Ki,nM,,12.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,12.0
,,15051959,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc([C@H]2CCC[C@H]2NC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '17.76', 'le': '0.35', 'lle': '3.27', 'sei': '8.00'}",,CHEMBL3323662,,CHEMBL3323662,6.83,0,http://www.openphacts.org/units/Nanomolar,2242732,=,1,1,=,,Ki,nM,,149.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,149.0
,,15051960,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1cccc([C@H]2CCC[C@H]2NC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '20.35', 'le': '0.40', 'lle': '4.26', 'sei': '9.17'}",,CHEMBL3323661,,CHEMBL3323661,7.82,0,http://www.openphacts.org/units/Nanomolar,2242731,=,1,1,=,,Ki,nM,,15.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,15.0
,,15051961,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccccc1[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '21.19', 'le': '0.41', 'lle': '4.59', 'sei': '9.55'}",,CHEMBL3323660,,CHEMBL3323660,8.15,0,http://www.openphacts.org/units/Nanomolar,2242730,=,1,1,=,,Ki,nM,,7.1,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,7.1
,,15051962,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCC[C@@H]3c3ccccc3)c2s1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '22.30', 'le': '0.43', 'lle': '5.01', 'sei': '9.68'}",,CHEMBL3323659,,CHEMBL3323659,8.26,0,http://www.openphacts.org/units/Nanomolar,2242729,=,1,1,=,,Ki,nM,,5.5,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,5.5
,,15051963,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@@H]3CCC[C@@H]3CCc3ccccc3)c2s1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '23.58', 'le': '0.46', 'lle': '5.68', 'sei': '11.01'}",,CHEMBL3323658,,CHEMBL3323658,9.4,0,http://www.openphacts.org/units/Nanomolar,2242728,=,1,1,=,,Ki,nM,,0.4,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,0.4
,,15051964,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CC(C)[C@H]1CCC[C@H]1NC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '24.90', 'le': '0.50', 'lle': '5.64', 'sei': '9.81'}",,CHEMBL3323657,,CHEMBL3323657,8.38,0,http://www.openphacts.org/units/Nanomolar,2242727,=,1,1,=,,Ki,nM,,4.2,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,4.2
,,15051965,[],CHEMBL3378137,Displacement of [125I]iodo-(+/-)-cyanopindolol from human adrenergic beta2 receptor expressed in CHO cells after 3 hrs by radio-ligand binding assay,B,,,BAO_0000192,BAO_0000219,cell-based format,O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@H]3C3CCCCC3)c2s1,,,CHEMBL3352631,Bioorg Med Chem Lett,2014.0,"{'bei': '18.63', 'le': '0.37', 'lle': '3.34', 'sei': '8.22'}",,CHEMBL3323656,,CHEMBL3323656,7.01,0,http://www.openphacts.org/units/Nanomolar,2242726,=,1,1,=,,Ki,nM,,97.0,CHEMBL210,Homo sapiens,Beta-2 adrenergic receptor,9606,,,Ki,nM,UO_0000065,,97.0
